What Country or Region do you live in?,Which US State or Territory do you live in?,How old are you?,How many years of IT/Programming experience do you have?,How would you best describe the industry you work in?,Which best describes the size of your company?,Which of the following best describes your occupation?,How likely is it that a recommendation you make will be acted upon?,What is your involvement in purchasing? You can choose more than 1.,,,,,,,What types of purchases are you involved in?,,,,,,"What is your budget for outside expenditures (hardware, software, consulting, etc) for 2011?",,,,,,,,What type of project are you developing?,Which languages are you proficient in?,,,,,,,,,,,,,What operating system do you use the most?,Please rate your job/career satisfaction,"Including bonus, what is your annual compensation in USD?",Which technology products do you own? (You can choose more than one),,,,,,,,,,,,,,,,,"In the last 12 months, how much money have you spent on personal technology-related purchases? ",Which of our sites do you frequent most?
United States of America,Florida,30-34,11,Other,Mid Sized (100-999),Manager of Developers or Team Leader,It's been known to happen,Influencer,Recommender,,,,,,Hardware,Servers,Software,"User Equipment: Monitors, PCs, Laptops",Consultants,Other,,,,,,,,Don't know,Web Platform,,JavaScript,CSS,,,,SQL,C#,,,,,,Windows XP,It pays the bills,"$80,000 - $100,000",,Android,,,,,,Blu-Ray,HDTV,AppleTV,iPad,,,,Wii,,,"$501-$1,000",Stack Overflow
United Kingdom,,30-34,11,Software Products,"Fortune 1000 (1,000+)",Embedded Application Developer,Unless it's stoopid it gets done,Influencer,,,,,,,,,Software,,,,,,,,,,,Don't know,Mobile,Java,,,,,,,C#,,,,,,Mac OS X,So happy it hurts,">$140,000",,Android,,,,Kindle,,Blu-Ray,HDTV,,,Other netbook,,,,,,"$1,001-$2,000",Stack Overflow
India,,25-29,<2,Web Services,Start Up (1-25),Other,It's been known to happen,Influencer,Recommender,Approver,,,,,,,,,,Other,,,,,,,,Don't know,Web Platform,,,CSS,,,,,,,,,,,Windows XP,It pays the bills,"<$20,000",,,,,Regular Mobile Phone,,,,,,,,,,,,Nokia 5800,<$100,Stack Overflow
United Kingdom,,30-34,41435,Other,Mid Sized (100-999),Web Application Developer,It's been known to happen,,,,,,No Involvement,,,,,,,,,,,,,,,,Web Platform,,JavaScript,CSS,PHP,Python,,SQL,,,,,,vb.net,Windows XP,It pays the bills,"$20,000 - $40,000",,,,Other Smart Phone,Regular Mobile Phone,,,,,,,,,,,,,<$100,Stack Overflow
Middle East,,20-24,41310,Web Services,Mature Small Business (25-100),Web Application Developer,Not in a million years,,Recommender,,,,,,Hardware,Servers,Software,,,,,,,,,,,Don't know,Web Platform,,JavaScript,CSS,PHP,,,SQL,,,,,,,Linux,It pays the bills,"<$20,000",,Android,,,,,,,,,,,,,,,,$100-$250,Stack Overflow
India,,25-29,41310,Web Services,Start Up (1-25),Manager of Developers or Team Leader,Unless it's stoopid it gets done,,,,,,No Involvement,,,,,,,,,,,,,,,,Web Platform,Java,JavaScript,CSS,,,,,C#,,,,,,Windows XP,,,,,,,,,,,,,,,,,,,,,
Other Europe,,35-39,41435,Software Products,Start Up (1-25),Web Application Developer,It's been known to happen,,Recommender,,,,,,,,Software,,,,,,,,,,,Don't know,Enterprise,,,,,,,,C#,,,,,,Windows 7,I'm not happy in my job,"$20,000 - $40,000",,Android,,,,,,,,,,,,,,,,$251-$500,Stack Overflow
Italy,,30-34,41310,Software Products,Start Up (1-25),Web Application Developer,Unless it's stoopid it gets done,,,,,,No Involvement,,,,,,,,,,,,,,,,Enterprise,Java,JavaScript,CSS,PHP,Python,,SQL,,,C,,,,Mac OS X,So happy it hurts,"<$20,000",iPhone,,Blackberry,,Regular Mobile Phone,,,,,,,Other netbook,,,,Other gaming system,,$100-$250,Stack Overflow
Other Europe,,35-39,41435,Software Products,Mature Small Business (25-100),Web Application Developer,It's been known to happen,Influencer,,,,,,,Hardware,Servers,Software,,,,,,,,,,,Don't know,SaaS,Java,JavaScript,,PHP,,,SQL,C#,,,,,,Linux,It pays the bills,"$20,000 - $40,000",,,,,,,,,,,,,,,,,,<$100,Programmers Stack Exchange
Other Europe,,25-29,41435,Software Products,Mature Small Business (25-100),Web Application Developer,Unless it's stoopid it gets done,,,,,,No Involvement,,,,,,,,,,,,,,,,Enterprise,,,,,,,SQL,C#,,,,,,Windows 7,I'm not happy in my job,"$40,000 - $60,000",,Android,,,,,,,,,,,,,,,,"$501-$1,000",Stack Overflow
Other Asia,,25-29,41310,Software Products,Start Up (1-25),Manager of Developers or Team Leader,I run this place,Influencer,Recommender,Approver,,,,,Hardware,Servers,Software,"User Equipment: Monitors, PCs, Laptops",,,,"$10,001 - $25,000",,,,,,,Mobile,,JavaScript,CSS,PHP,,,SQL,C#,,,,,Objective-C,Windows 7,I enjoy going to work,"<$20,000",iPhone,,Blackberry,Other Smart Phone,,,,Blu-Ray,HDTV,,iPad,,PS3,,,,,">$3,000",Stack Overflow
Canada,,25-29,11,Consulting,Mature Small Business (25-100),Web Application Developer,It's been known to happen,Influencer,,,,,,,,,Software,,,,,,,,,"$100,001 - $150,000",,,SaaS,,,,,,,,C#,,,,,,Windows 7,It pays the bills,">$140,000",,Android,,,,,,,,,,,,,,,,"$501-$1,000",Stack Overflow
India,,20-24,41310,Healthcare,Mid Sized (100-999),Web Application Developer,It's been known to happen,Influencer,,,,,,,,,Software,,,,,,,,,,,Don't know,Enterprise,,,,,,,,C#,,,,,VB.NET,Windows XP,It pays the bills,"<$20,000",,,,Other Smart Phone,,,,,,,,,,,,,,$100-$250,Stack Overflow
South America,,30-34,11,Software Products,Mature Small Business (25-100),Desktop Application Developer,Once in a blue moon,Influencer,Recommender,,,,No Involvement,,,,Software,,,,"<$10,000",,,,,,,,Enterprise,,,,,,,,,,,,,delphi,Windows 7,So happy it hurts,"$20,000 - $40,000",iPhone,,,,,,,,HDTV,,,,,Xbox,,,,"$501-$1,000",Stack Overflow
Germany,,30-34,41435,Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other Europe,,30-34,41435,Software Products,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Italy,,30-34,41310,Consulting,Mature Small Business (25-100),Other,It's been known to happen,,,,,,No Involvement,,,,,,,,,,,,,,,,Mobile,,JavaScript,CSS,PHP,,,,,,,,,,Windows XP,I enjoy going to work,"$20,000 - $40,000",,,,Other Smart Phone,,,,,,,,Other netbook,PS3,,,,,$100-$250,Stack Overflow
United Kingdom,,40-50,11,Software Products,Mature Small Business (25-100),Desktop Application Developer,It's been known to happen,Influencer,Recommender,,,,,,Hardware,Servers,Software,"User Equipment: Monitors, PCs, Laptops",,,,,,,,,,Don't know,Enterprise,,,,,,,SQL,C#,,,,,,Windows 7,It pays the bills,"$60,000 - $80,000",,,,,Regular Mobile Phone,,,,,,,,,,,,"PC, Laptop, iTouch, CRT CV, door bell","$501-$1,000",Meta Stack Overflow
United Kingdom,,20-24,<2,Other,Student,Student,It's been known to happen,,,,,,No Involvement,,,,,,,,,,,,,,,,Other,,,CSS,,,,,,,,,,,Mac OS X,So happy it hurts,Student / Unemployed,,,,,,,,,,,,,,,,,,<$100,Stack Overflow
Other Europe,,20-24,11,Software Products,Start Up (1-25),Server Programmer,Unless it's stoopid it gets done,Influencer,,,Purchaser,,,,Hardware,Servers,Software,"User Equipment: Monitors, PCs, Laptops",,,,"$10,001 - $25,000",,,,,,,Enterprise,,JavaScript,,PHP,,,SQL,C#,C++,C,,,Objective C,Windows 7,It pays the bills,"$20,000 - $40,000",iPhone,,,,,,,Blu-Ray,,,,Other netbook,PS3,,,,,"$1,001-$2,000",Stack Overflow
Africa,,20-24,41310,Other,"Fortune 1000 (1,000+)",Web Application Developer,Unless it's stoopid it gets done,Influencer,Recommender,,,,,,,,Software,,,,,,,,,,,Don't know,Web Platform,Java,JavaScript,,,,,SQL,C#,,,,,,Windows 7,I enjoy going to work,"<$20,000",iPhone,,,,,,,,HDTV,,,,,,,,,"$1,001-$2,000",Stack Overflow
India,,25-29,41435,Consulting,"Fortune 1000 (1,000+)",Web Application Developer,It's been known to happen,Influencer,Recommender,,,,,,,,Software,,,,"<$10,000",,,,,,,,Enterprise,,,,,,,,C#,,,,,,Windows XP,It pays the bills,"<$20,000",,,,Other Smart Phone,,,,,,,,,,,,,,"$2,001-$3,000",Stack Overflow
France,,35-39,11,Education,"Other (not working, consultant, etc.)",Other,Unless it's stoopid it gets done,Influencer,Recommender,Approver,Purchaser,,,,Hardware,Servers,Software,"User Equipment: Monitors, PCs, Laptops",,,,"$10,001 - $25,000",,,,,,,Other,Java,JavaScript,CSS,,Python,,,,,C,Perl,,Prolog,Mac OS X,So happy it hurts,"$20,000 - $40,000",,Android,,,,,,,,,,,,,,,,<$100,Other
Other Europe,,40-50,11,Healthcare,Start Up (1-25),Manager of Developers or Team Leader,I run this place,Influencer,Recommender,Approver,Purchaser,,,,Hardware,Servers,Software,"User Equipment: Monitors, PCs, Laptops",,,,"$10,001 - $25,000",,,,,,,Enterprise,,,,,Python,,,,C++,C,,,,Windows 7,I enjoy going to work,"$20,000 - $40,000",iPhone,,,,,,,,,,,,,,,,,$251-$500,Stack Overflow
Other Europe,,20-24,41310,Software Products,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Middle East,,35-39,41435,Education,"Fortune 1000 (1,000+)",Web Application Developer,It's been known to happen,,Recommender,,,,,,,,Software,,,,,,,,,,,Don't know,Web Platform,,JavaScript,CSS,PHP,,,SQL,C#,,,,,,Windows XP,I enjoy going to work,,,,,,,,,,,,,,,,,,,,Stack Overflow
Other Europe,,25-29,11,Software Products,Mid Sized (100-999),Desktop Application Developer,It's been known to happen,,,,,,No Involvement,,,,,,,,,,,,,,,,Enterprise,Java,,,,,,,C#,,,,,,Windows XP,I enjoy going to work,"$60,000 - $80,000",,,,Other Smart Phone,,,,,,,,,,,,,,$100-$250,Stack Overflow
Other Europe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other Asia,,35-39,41435,Other,Start Up (1-25),Server Programmer,Unless it's stoopid it gets done,Influencer,Recommender,Approver,,,,,Hardware,Servers,Software,"User Equipment: Monitors, PCs, Laptops",Consultants,Other,,"$10,001 - $25,000",,,,,,,Other,,,CSS,PHP,,,,,,C,,,,Linux,It pays the bills,"$20,000 - $40,000",,,,Other Smart Phone,Regular Mobile Phone,,,,,,,Other netbook,,,,,,"$501-$1,000",Programmers Stack Exchange
Other Europe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Russia,,20-24,41310,Software Products,Mature Small Business (25-100),Embedded Application Developer,It's been known to happen,Influencer,Recommender,,,,,,Hardware,,Software,"User Equipment: Monitors, PCs, Laptops",,,,"$10,001 - $25,000",,,,,,,Mobile,Java,,,,Python,Ruby,SQL,C#,,,,,Erlang,Linux,I enjoy going to work,,,Android,,Other Smart Phone,,,Nook,,,,,,,,,,,"$1,001-$2,000",Stack Overflow
Germany,,25-29,41310,Foundation / Non-Profit,Mid Sized (100-999),Desktop Application Developer,It's been known to happen,Influencer,Recommender,,,,,,Hardware,,Software,"User Equipment: Monitors, PCs, Laptops",,,"<$10,000",,,,,,,,Enterprise,Java,,CSS,,Python,,SQL,C#,,,,,,Linux,It pays the bills,"$20,000 - $40,000",,Android,,,,Kindle,,Blu-Ray,HDTV,,,,,Xbox,,,,"$1,001-$2,000",Stack Overflow
Other Asia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Middle East,,30-34,11,Software Products,Start Up (1-25),Web Application Developer,It's been known to happen,,Recommender,,,,,,Hardware,Servers,Software,"User Equipment: Monitors, PCs, Laptops",,,"<$10,000",,,,,,,,Enterprise,,JavaScript,CSS,,,,SQL,C#,C++,C,,,,Windows 7,It pays the bills,,iPhone,,,,,,,,HDTV,,,,,,,,,"$1,001-$2,000",Stack Overflow
Other Europe,,25-29,41435,Consulting,Mature Small Business (25-100),Desktop Application Developer,Unless it's stoopid it gets done,Influencer,Recommender,,,,,,Hardware,Servers,Software,,,,,"$10,001 - $25,000",,,,,,,Enterprise,,JavaScript,CSS,,,,SQL,C#,,,,,,Windows 7,I enjoy going to work,"$40,000 - $60,000",iPhone,,,,,,,Blu-Ray,HDTV,AppleTV,iPad,,PS3,,Wii,,,"$501-$1,000",Stack Overflow
Germany,,25-29,41435,Software Products,Mature Small Business (25-100),Web Application Developer,It's been known to happen,,Recommender,,,,,,Hardware,,Software,"User Equipment: Monitors, PCs, Laptops",Consultants,,,,,,,,,Don't know,Web Platform,Java,JavaScript,CSS,,,,SQL,C#,,,,,,Windows 7,So happy it hurts,"$60,000 - $80,000",iPhone,,Blackberry,,,Kindle,,,HDTV,,,,,Xbox,Wii,,,"$1,001-$2,000",Stack Overflow
Middle East,,30-34,41435,Other,Mature Small Business (25-100),Manager of Developers or Team Leader,Unless it's stoopid it gets done,Influencer,Recommender,,,,,,,,Software,,,,,,,,,,,Don't know,Web Platform,Java,,,,Python,,SQL,,,C,Perl,,,Windows XP,I enjoy going to work,"$80,000 - $100,000",,,,,,,,,,,,,,,,,,$100-$250,Stack Overflow
United Kingdom,,25-29,41310,Retail,Start Up (1-25),Server Programmer,Unless it's stoopid it gets done,,Recommender,,,,,,,,,,,Other,,,,,,,,Don't know,Mobile,,,,,,,SQL,C#,,,,,vb,Windows 7,It pays the bills,"$40,000 - $60,000",,Android,,,,Kindle,,,,,,,,Xbox,,,,$251-$500,Stack Overflow
Other Europe,,30-34,41435,Software Products,Start Up (1-25),Web Application Developer,Unless it's stoopid it gets done,Influencer,Recommender,,,,,,,,Software,,,,"<$10,000",,,,,,,,Web Platform,Java,JavaScript,,PHP,,,SQL,C#,C++,,,,,Windows 7,I enjoy going to work,"$40,000 - $60,000",iPhone,,,,,Kindle,,Blu-Ray,HDTV,,,,PS3,,,,,$251-$500,Stack Overflow
United Kingdom,,25-29,41310,Finance / Banking,Mature Small Business (25-100),Desktop Application Developer,It's been known to happen,,,,,,No Involvement,,,,,,,,,,,,,,,,Enterprise,,JavaScript,CSS,,,,SQL,C#,,,,,,Windows XP,I enjoy going to work,"$80,000 - $100,000",iPhone,,Blackberry,,,Kindle,,Blu-Ray,HDTV,,,,,,Wii,,,"$2,001-$3,000",Stack Overflow
United Kingdom,,35-39,11,Healthcare,Mid Sized (100-999),IT Manager,Unless it's stoopid it gets done,,Recommender,,,,,,,,Software,,,,,,,,,,">$150,000",,Enterprise,,JavaScript,CSS,PHP,,,SQL,C#,,,,,,Windows 7,I enjoy going to work,"$80,000 - $100,000",iPhone,,Blackberry,,,,,Blu-Ray,HDTV,,iPad,,PS3,,Wii,,,">$3,000",Stack Overflow
Central America,,< 20,41310,Other,Student,Student,It's been known to happen,,Recommender,,,,,,,,,"User Equipment: Monitors, PCs, Laptops",,,,,,,,,,Don't know,Web Platform,,JavaScript,CSS,PHP,,,,,,,,,,Mac OS X,I enjoy going to work,Student / Unemployed,iPhone,,,,,,,Blu-Ray,HDTV,,,Other netbook,,,Wii,,,<$100,Stack Overflow
United Kingdom,,25-29,41435,Software Products,Mature Small Business (25-100),Desktop Application Developer,It's been known to happen,,,,,,No Involvement,,,,,,,,,,,,,,,,Enterprise,,,,,,,SQL,C#,,,,,,Windows 7,I enjoy going to work,"$40,000 - $60,000",,,,,Regular Mobile Phone,,,,HDTV,,iPad,,,Xbox,Wii,,,"$1,001-$2,000",Stack Overflow
United Kingdom,,40-50,11,Other,Mid Sized (100-999),Embedded Application Developer,It's been known to happen,,,,,,No Involvement,,,,,,,,,,,,,,,,Other,,,,,,,,,,C,Perl,,,Windows XP,It pays the bills,"$60,000 - $80,000",iPhone,,,,,,,,HDTV,,,,,,,,,"$1,001-$2,000",Stack Overflow
United States of America,New Mexico,25-29,41435,Other,"Fortune 1000 (1,000+)",Web Application Developer,It's been known to happen,Influencer,Recommender,,,,,,Hardware,,Software,"User Equipment: Monitors, PCs, Laptops",,,,"$10,001 - $25,000",,,,,,,Enterprise,,,,,,,SQL,C#,,,,,,Windows 7,I enjoy going to work,"$80,000 - $100,000",,,Blackberry,,Regular Mobile Phone,Kindle,,Blu-Ray,,,iPad,Other netbook,,,Wii,,,"$2,001-$3,000",Stack Overflow
Germany,,35-39,11,Software Products,Mid Sized (100-999),Desktop Application Developer,Unless it's stoopid it gets done,Influencer,Recommender,,,,,,,,Software,"User Equipment: Monitors, PCs, Laptops",,,"<$10,000",,,,,,,,Other,,,,,,,,C#,,,,,,Windows 7,I enjoy going to work,"$60,000 - $80,000",iPhone,,,,,,,Blu-Ray,HDTV,,,,,,,,,"$501-$1,000",Stack Overflow
Other Europe,,20-24,41435,Software Products,Start Up (1-25),Web Application Developer,Unless it's stoopid it gets done,,,,,,No Involvement,,,,,,,,,,,,,,,,SaaS,,JavaScript,CSS,,,,SQL,C#,,,,,,Windows 7,I enjoy going to work,"<$20,000",,,,Other Smart Phone,,Kindle,,,,,,,,,,,Nintendo DS,$251-$500,Stack Overflow
United Kingdom,,30-34,11,Other,Mid Sized (100-999),Other,Unless it's stoopid it gets done,Influencer,,,,,,,,,Software,"User Equipment: Monitors, PCs, Laptops",,,,,,,,,,Don't know,Enterprise,,,,PHP,,,SQL,C#,C++,C,Perl,,VB.Net,Windows XP,I enjoy going to work,"$60,000 - $80,000",,,,Other Smart Phone,,,,Blu-Ray,HDTV,,,,PS3,,Wii,,,">$3,000",Other
Other Europe,,20-24,41310,Web Services,Mature Small Business (25-100),Web Application Developer,Unless it's stoopid it gets done,Influencer,Recommender,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
France,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
India,,25-29,41435,Software Products,Mature Small Business (25-100),Web Application Developer,Unless it's stoopid it gets done,,Recommender,,,,No Involvement,,,,Software,"User Equipment: Monitors, PCs, Laptops",,Other,,,,,,,,Don't know,SaaS,,JavaScript,,,,,SQL,C#,,,,,,Windows 7,It pays the bills,"<$20,000",,,,,,,,,,,,,,,,,Cannon Compact Camera,$100-$250,Stack Overflow
Other Asia,,51-60,41310,Web Services,"Other (not working, consultant, etc.)",Web Application Developer,I run this place,,,,,,,I'm a Seller,,,,,,,,,,,,,,,Web Platform,,,,PHP,,,,,,,,,Actionscript 3,Mac OS X,It pays the bills,Student / Unemployed,,,,,Regular Mobile Phone,,,,,,,,,,,,,$251-$500,Stack Overflow
India,,25-29,41435,Manufacturing,Mid Sized (100-999),Desktop Application Developer,Unless it's stoopid it gets done,Influencer,Recommender,,,,,,Hardware,Servers,Software,,Consultants,,,"$10,001 - $25,000",,,,,,,SaaS,,,,,,,,C#,,C,,,,Windows 7,I enjoy going to work,"<$20,000",iPhone,,,,,,,,,,iPad,,,,,,,$251-$500,Stack Overflow
United States of America,Washington,35-39,41435,Software Products,Mid Sized (100-999),Desktop Application Developer,It's been known to happen,Influencer,Recommender,,Purchaser,,,,,,Software,,,,,,,,,,,Don't know,Enterprise,Java,,,,Python,,,,,,,,,Windows 7,I enjoy going to work,"$60,000 - $80,000",,,,,Regular Mobile Phone,Kindle,,Blu-Ray,HDTV,,,,,,Wii,,,$100-$250,Stack Overflow
Africa,,30-34,11,Retail,"Fortune 1000 (1,000+)",Desktop Application Developer,Unless it's stoopid it gets done,Influencer,Recommender,,,,,,Hardware,Servers,Software,,,,,,,,,,,Don't know,Enterprise,,,,,,,SQL,C#,C++,,,,,Windows 7,It pays the bills,"$60,000 - $80,000",,Android,Blackberry,,,Kindle,,Blu-Ray,HDTV,,,,PS3,,,Other gaming system,,"$2,001-$3,000",Stack Overflow
Other Europe,,35-39,11,Consulting,"Fortune 1000 (1,000+)",Web Application Developer,Unless it's stoopid it gets done,Influencer,Recommender,,,,,,Hardware,,Software,"User Equipment: Monitors, PCs, Laptops",Consultants,,,,,,,,,Don't know,Web Platform,,,CSS,,,,SQL,C#,C++,,,,,Windows 7,So happy it hurts,"$100,000 - $120,000",,Android,,,,,,,HDTV,,,Other netbook,,Xbox,,,,"$1,001-$2,000",Stack Overflow
United Kingdom,,30-34,11,Software Products,Start Up (1-25),Web Application Developer,Unless it's stoopid it gets done,Influencer,Recommender,,,,,,Hardware,Servers,Software,"User Equipment: Monitors, PCs, Laptops",Consultants,,"<$10,000",,,,,,,,Enterprise,Java,JavaScript,CSS,,,,SQL,C#,,,,,,Windows 7,I enjoy going to work,"$40,000 - $60,000",,,,Other Smart Phone,,Kindle,,Blu-Ray,HDTV,,,Other netbook,,Xbox,,,Windows Phone 7,"$1,001-$2,000",Stack Overflow
India,,25-29,41310,Web Services,Mature Small Business (25-100),Web Application Developer,It's been known to happen,,Recommender,,,,,,,,Software,,,,,,,,,,,Don't know,Web Platform,Java,JavaScript,CSS,PHP,,,SQL,,,,,,,Windows XP,I enjoy going to work,"<$20,000",,,,,Regular Mobile Phone,,,,,,,,,,,,,<$100,Stack Overflow
Australia,,30-34,11,Foundation / Non-Profit,"Fortune 1000 (1,000+)",Systems Analyst,Unless it's stoopid it gets done,Influencer,Recommender,,,,,,,Servers,Software,,Consultants,,,,,,,,">$150,000",,Enterprise,Java,JavaScript,CSS,,,,SQL,,,,,,,Windows XP,It pays the bills,">$140,000",iPhone,,,,,,,Blu-Ray,HDTV,,iPad,Other netbook,PS3,Xbox,Wii,,,">$3,000",Stack Overflow
Africa,,25-29,41310,Finance / Banking,Mature Small Business (25-100),Web Application Developer,It's been known to happen,Influencer,Recommender,,,,,,Hardware,Servers,Software,"User Equipment: Monitors, PCs, Laptops",,Other,,,"$25,001 - $40,000",,,,,,Other,,,,,,,,C#,,,,,"VBA, Coldfusion",Windows 7,I enjoy going to work,"$40,000 - $60,000",,Android,,,,,,,,,,,,,,Other gaming system,,"$1,001-$2,000",Stack Overflow
Australasia,,51-60,11,Software Products,Mature Small Business (25-100),Server Programmer,It's been known to happen,Influencer,Recommender,,,,,,,,Software,"User Equipment: Monitors, PCs, Laptops",,,,"$10,001 - $25,000",,,,,,,Web Platform,,,,,,,SQL,C#,,,,,,Windows 7,I enjoy going to work,"$60,000 - $80,000",,,,Other Smart Phone,,,,,,,,,,,,,,$251-$500,Stack Overflow
Other Europe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Canada,,40-50,11,Software Products,Mature Small Business (25-100),Manager of Developers or Team Leader,Unless it's stoopid it gets done,Influencer,Recommender,,,,,,,,Software,,,,,"$10,001 - $25,000",,,,,,,Mobile,,JavaScript,CSS,PHP,,,SQL,C#,,,,,,Windows 7,It pays the bills,"$120,000 - $140,000",iPhone,,,,,,,,HDTV,,,,,Xbox,,,,"$501-$1,000",Stack Overflow
Australia,,35-39,11,Web Services,Start Up (1-25),Web Application Developer,Unless it's stoopid it gets done,,Recommender,,,,,,,,Software,,,,"<$10,000",,,,,,,,Web Platform,Java,JavaScript,CSS,PHP,,,SQL,,,,,,,Windows XP,I enjoy going to work,"<$20,000",iPhone,,,,,,,,HDTV,,,,,,Wii,,,$251-$500,Stack Overflow
United States of America,California,30-34,11,Software Products,Start Up (1-25),Embedded Application Developer,I run this place,Influencer,,Approver,Purchaser,Check Writer,,,Hardware,,Software,"User Equipment: Monitors, PCs, Laptops",,,"<$10,000",,,,,,,,Mobile,Java,,,,Python,,,,C++,C,,,,Mac OS X,I enjoy going to work,,,Android,,,Regular Mobile Phone,,,,,,iPad,,,,,,,,Stack Overflow
India,,20-24,<2,Software Products,Start Up (1-25),Web Application Developer,I run this place,,,,,,No Involvement,,,,,,,,,,,,,,,,Web Platform,,,,,,,,,,,,,asp.net c#,Windows XP,I enjoy going to work,"<$20,000",,Android,,,Regular Mobile Phone,,,,,,,,,,,,,<$100,Stack Overflow
Other Europe,,25-29,41310,Software Products,Start Up (1-25),Web Application Developer,It's been known to happen,,Recommender,,,,No Involvement,,Hardware,,Software,,,,,,,,,,,Don't know,Enterprise,,,,,,,SQL,C#,,,,,,Windows 7,It pays the bills,"<$20,000",,,,,Regular Mobile Phone,Kindle,,,,,,,,,,,,$100-$250,Stack Overflow
Australasia,,40-50,11,Consulting,Mature Small Business (25-100),Database Administrator,Unless it's stoopid it gets done,Influencer,Recommender,Approver,Purchaser,,,,Hardware,Servers,Software,"User Equipment: Monitors, PCs, Laptops",Consultants,,,,,,,,">$150,000",,Enterprise,,,,,Python,,SQL,,,,Perl,,,Linux,It pays the bills,">$140,000",iPhone,,,,,,,,HDTV,AppleTV,,,,Xbox,,,,"$2,001-$3,000",Stack Overflow
